iter	Logloss
468	0.01188506342
469	0.01188457519
470	0.01188304474
471	0.01188027118
472	0.0118747114
473	0.01187362738
474	0.01186918049
475	0.01186649114
476	0.01186503635
477	0.01186448746
478	0.01186407577
479	0.01185931877
480	0.01185713408
481	0.01185417839
482	0.01185274255
483	0.01185216135
484	0.01185082497
485	0.01184619611
486	0.01184519081
487	0.0118432308
488	0.01184277052
489	0.01183903483
490	0.01183734294
491	0.01183056534
492	0.01183017482
493	0.01182687919
494	0.01182407063
495	0.01182345246
496	0.01182060949
497	0.01181914046
498	0.01181596039
499	0.0118115818
500	0.01180892673
501	0.01180679024
502	0.01180413848
503	0.01180309844
504	0.01180067778
505	0.01179929869
506	0.0117981048
507	0.01179742393
508	0.01179368894
509	0.01179259312
510	0.01179122395
511	0.01179046456
512	0.01178934167
513	0.01178843963
514	0.01178641083
515	0.01178428375
516	0.01178083492
517	0.01177812115
518	0.01177657242
519	0.01177333701
520	0.0117711523
521	0.01176919341
522	0.01176646705
523	0.01176556888
524	0.01176352105
525	0.01176029443
526	0.01175896459
527	0.01175622853
528	0.01175457332
529	0.0117498399
530	0.01174808339
531	0.01174165107
532	0.01174072033
533	0.0117363924
534	0.01173106167
535	0.01173002073
536	0.01172494148
537	0.01172377891
538	0.01172074565
539	0.01171715332
540	0.01171528959
541	0.01171441231
542	0.01171391314
543	0.01171171599
544	0.01170870385
545	0.01170853599
546	0.01170348559
547	0.01169888666
548	0.01169532141
549	0.01169240714
550	0.01168894695
551	0.01168838611
552	0.01168389164
553	0.01168203124
554	0.01168020187
555	0.01167797982
556	0.01167653802
557	0.01167299956
558	0.01167173749
559	0.01167084283
560	0.01167049937
561	0.01167024592
562	0.01166883404
563	0.01166784631
564	0.01166457875
565	0.01166391306
566	0.01166315736
567	0.0116598062
568	0.01165853345
569	0.01165700076
570	0.01165445124
571	0.01165299279
572	0.01164774785
573	0.01164466697
574	0.01164317575
575	0.01163742793
576	0.01163211513
577	0.01163104088
578	0.01162626016
579	0.0116212695
580	0.01161897355
581	0.01161690072
582	0.01161445047
583	0.01161400033
584	0.01161117064
585	0.01160939455
586	0.01160807083
587	0.01160757337
588	0.01160488969
589	0.01160273838
590	0.01159863301
591	0.01159604122
592	0.01159342141
593	0.01159047147
594	0.01158806034
595	0.01158560688
596	0.01158349991
597	0.01157810647
598	0.01157366711
599	0.01157131566
600	0.01156756539
601	0.01156585024
602	0.01156484775
603	0.01156327005
604	0.01156136903
605	0.01156027304
606	0.0115586879
607	0.01155609981
608	0.01155045315
609	0.01154738494
610	0.0115457756
611	0.01154411356
612	0.01154362544
613	0.01154197212
614	0.01154100422
615	0.0115389622
616	0.01153237071
617	0.01152775203
618	0.01152239427
619	0.01151908224
620	0.011514771
621	0.01150948621
622	0.01150668973
623	0.01150493374
624	0.01150220308
625	0.01149593655
626	0.01149238852
627	0.0114912264
628	0.01148993882
629	0.01148462103
630	0.01148219296
631	0.01148091536
632	0.01147896735
633	0.01147764162
634	0.01147626135
635	0.0114719252
636	0.01147161845
637	0.01146891146
638	0.01146863718
639	0.01146660515
640	0.0114615856
641	0.01145883818
642	0.0114570542
643	0.01145449933
644	0.01145034286
645	0.01144915594
646	0.01144779139
647	0.01144548766
648	0.01144245939
649	0.01143854144
650	0.01143655226
651	0.01143560258
652	0.01143200752
653	0.01142876019
654	0.01142568119
655	0.01142518189
656	0.01142282642
657	0.01142042978
658	0.01141736894
659	0.01141201601
660	0.01140921112
661	0.01140641912
662	0.01140402871
663	0.01140347993
664	0.01140125312
665	0.01139852759
666	0.01139524164
667	0.01139283623
668	0.01138805258
669	0.01138347728
670	0.01138089474
671	0.01138045446
672	0.01138004975
673	0.01137959861
674	0.01137498633
675	0.01137334043
676	0.01137058825
677	0.01136905332
678	0.01136715345
679	0.01136279457
680	0.0113606466
681	0.01135785536
682	0.01135548973
683	0.01135362845
684	0.01135186539
685	0.01135022964
686	0.01134978681
687	0.01134760219
688	0.01134481485
689	0.01134427557
690	0.01134325464
691	0.01134189679
692	0.01134128277
693	0.01133931842
694	0.01133493994
695	0.01133230057
696	0.01132937668
697	0.01132800534
698	0.01132334916
699	0.01132219026
700	0.01131930355
701	0.01131748838
702	0.01131583741
703	0.01131355706
704	0.01131312608
705	0.01131149504
706	0.01130999678
707	0.01130786031
708	0.01130287552
709	0.01129887536
710	0.01129869755
711	0.01129806659
712	0.01129324443
713	0.01129152913
714	0.01128842973
715	0.01128808133
716	0.01128504875
717	0.01128479587
718	0.01128126368
719	0.01127911473
720	0.01127786507
721	0.01127546363
722	0.01127456029
723	0.01127269506
724	0.01127060034
725	0.01126992463
726	0.0112680491
727	0.01126500358
728	0.01126460935
729	0.01126394124
730	0.01125819437
731	0.01125651676
732	0.01125516618
733	0.01125464649
734	0.01125020029
735	0.01125004537
736	0.01124932235
737	0.0112448544
738	0.01124436344
739	0.01123958165
740	0.01123699811
741	0.01123153318
742	0.01123100717
743	0.0112271552
744	0.01122587303
745	0.01122249038
746	0.0112196855
747	0.01121884708
748	0.01121410495
749	0.01120951033
750	0.01120325454
751	0.01119912017
752	0.01119788202
753	0.01119419197
754	0.01119175084
755	0.01118770083
756	0.01118721681
757	0.01118612456
758	0.01118458874
759	0.01118394287
760	0.01118159241
761	0.01117707528
762	0.01117451388
763	0.0111707424
764	0.01117047018
765	0.01116984126
766	0.01116619328
767	0.01116366221
768	0.01116197657
769	0.01115692302
770	0.01115412507
771	0.01115206948
772	0.01115006373
773	0.01114827073
774	0.01114553016
775	0.01114411316
776	0.01113966658
777	0.01113782334
778	0.0111351915
779	0.01113418835
780	0.0111333171
781	0.01113256172
782	0.01113155797
783	0.0111292802
784	0.01112486149
785	0.01112340292
786	0.01112260255
787	0.0111222699
788	0.0111204375
789	0.01111815895
790	0.01111540792
791	0.01111324033
792	0.01111143398
793	0.0111099534
794	0.01110924655
795	0.0111082378
796	0.01110437601
797	0.01110097585
798	0.01110069141
799	0.01109967517
800	0.01109752782
801	0.01109381161
802	0.01109272624
803	0.01109186601
804	0.0110894273
805	0.01108504301
806	0.01108345629
807	0.01107983351
808	0.0110778399
809	0.01107353023
810	0.01107196929
811	0.01106927834
812	0.01106653277
813	0.01106392665
814	0.01106239526
815	0.01106040021
816	0.01105478589
817	0.01105364363
818	0.01105327901
819	0.01105092885
820	0.01104956282
821	0.01104706031
822	0.01104448008
823	0.01104004209
824	0.01103493023
825	0.01103389482
826	0.01103348454
827	0.01103204365
828	0.01102635873
829	0.01102541546
830	0.01102243298
831	0.0110200489
832	0.0110175041
833	0.01101370838
834	0.01101279964
835	0.01101188353
836	0.01100991092
837	0.01100911558
838	0.01100660378
839	0.01100550691
840	0.0110037923
841	0.01099897971
842	0.01099495704
843	0.01099481829
844	0.01099433964
845	0.0109895235
846	0.01098579455
847	0.01098340969
848	0.01098227861
849	0.0109816943
850	0.01098035204
851	0.01097694827
852	0.01097490412
853	0.01096930224
854	0.01096820918
855	0.01096626583
856	0.0109650795
857	0.01095890897
858	0.01095540595
859	0.01095434399
860	0.0109533707
861	0.01095230652
862	0.01094773364
863	0.01094439498
864	0.01094269879
865	0.01094201924
866	0.01093911031
867	0.01093764205
868	0.01093374661
869	0.01093229669
870	0.01092956931
871	0.01092906598
872	0.01092561547
873	0.01092322417
874	0.01092094636
875	0.01091947333
876	0.01091853086
877	0.01091742326
878	0.01091441065
879	0.01091286943
880	0.01091075438
881	0.01090525543
882	0.01090462319
883	0.01090299481
884	0.01090033409
885	0.01089886805
886	0.01089708926
887	0.01089499166
888	0.01089038667
889	0.01088933243
890	0.01088813235
891	0.01088734026
892	0.01088461931
893	0.01088187995
894	0.01087676194
895	0.01087342169
896	0.01087211071
897	0.01086915779
898	0.01086779132
899	0.01086443568
900	0.01086396799
901	0.0108628974
902	0.01085857532
903	0.0108577756
904	0.01085553548
905	0.01085458462
906	0.01085428704
907	0.01085289237
908	0.01084912012
909	0.01084702763
910	0.0108445517
911	0.01084333581
912	0.01084095769
913	0.01083998306
914	0.01083785115
915	0.01083430854
916	0.01083054339
917	0.01082938968
918	0.01082527819
919	0.01082396999
920	0.01082189238
921	0.01082067511
922	0.01081736037
923	0.01081359872
924	0.01081064634
925	0.01080795751
926	0.01080735387
927	0.0108058688
928	0.010802601
929	0.01080196214
930	0.01080126546
931	0.01079835263
932	0.01079569607
933	0.01079353292
934	0.01079211095
935	0.01079143505
936	0.01078928986
937	0.0107873875
938	0.01078492698
939	0.01078454972
940	0.01078219016
941	0.01078115687
942	0.01077969847
943	0.0107785798
944	0.01077765914
945	0.01077715362
946	0.01077599027
947	0.01077184828
948	0.01076866784
949	0.0107679888
950	0.01076598416
951	0.01076521294
952	0.01076401476
953	0.01076200785
954	0.01075952278
955	0.01075903839
956	0.01075579425
957	0.0107525838
958	0.01075099205
959	0.01074907447
960	0.01074713183
961	0.01074566994
962	0.0107406174
963	0.01073594824
964	0.01072966986
965	0.01072785367
966	0.01072664667
967	0.01072357958
968	0.01072111756
969	0.01071862191
970	0.01071558389
971	0.01071345321
972	0.01071116825
973	0.01070699251
974	0.01070576784
975	0.01070444
976	0.01070297917
977	0.01069818041
978	0.01069797967
979	0.01069756212
980	0.01069562517
981	0.01069392636
982	0.01069096922
983	0.01068978497
984	0.01068769596
985	0.0106851121
986	0.0106826737
987	0.0106808662
988	0.01068003661
989	0.0106784072
990	0.01067531601
991	0.01067502645
992	0.01067297726
993	0.01067058771
994	0.0106667984
995	0.01066467685
996	0.01066421918
997	0.01066388979
998	0.01066334157
999	0.01066216709
